"STATION","DATE","PRCP","TAVG","TMAX","TMIN","WSPD_MAX","WSPD_MEAN"
"ASN00086282","2025-02-04","0.0","23.2","38.7","23.2","19.0","14.5"
"ASN00086282","2025-02-05","0.0","20.4","25.2","16.5","16.5","12.4"
"ASN00086282","2025-02-06","0.0","25.0","37.8","16.0","15.8","8.6"
"ASN00086282","2025-02-07","0.0","19.2","24.1","17.2","20.7","11.6"
"ASN00086282","2025-02-08","0.0","18.8","20.9","15.5","18.5","14.4"
"ASN00086282","2025-02-09","0.0","21.6","29.2","16.9","19.7","12.7"
"ASN00086282","2025-02-10","0.0","21.7","28.1","16.5","21.3","14.2"
"ASN00086282","2025-02-11","0.0","24.7","31.4","16.7","14.7","7.1"
"ASN00086282","2025-02-12","0.0","28.6","35.2","16.7","12.5","4.5"
"ASN00086282","2025-02-13","0.0","23.0","34.7","21.0","33.3","21.9"
"ASN00086282","2025-02-14","0.8","16.2","25.4","13.6","18.1","10.4"
"ASN00086282","2025-02-15","8.2","12.1","18.5","10.7","26.0","18.0"
"ASN00086282","2025-02-16","2.6","14.4","19.6","8.4","22.9","16.5"
"ASN00086282","2025-02-17","0.8","16.3","23.0","10.5","11.0","6.2"
"ASN00086282","2025-02-18","0.0","16.5","22.8","10.6","20.7","11.9"
"ASN00086282","2025-02-19","0.0","16.1","20.2","13.3","19.7","15.7"
"ASN00086282","2025-02-20","0.0","15.9","21.3","13.7","18.7","14.0"
"ASN00086282","2025-02-21","0.0","25.4","33.2","8.8","18.4","9.6"
"ASN00086282","2025-02-22","0.0","30.6","37.3","14.2","30.7","22.6"
"ASN00086282","2025-02-23","0.0","20.4","32.5","24.4","34.0","20.3"
"ASN00086282","2025-02-24","0.0","18.3","23.0","12.0","15.4","10.9"
"ASN00086282","2025-02-25","0.0","20.0","27.0","14.3","12.4","7.7"
"ASN00086282","2025-02-26","0.0","23.4","36.6","13.5","23.6","13.2"
"ASN00086282","2025-02-27","0.0","20.9","27.8","17.8","11.7","6.3"
"ASN00086282","2025-02-28","0.0","21.8","29.4","16.6","20.7","9.7"
"ASN00086282","2025-03-01","0.0","19.5","26.4","15.0","16.1","7.2"
"ASN00086282","2025-03-02","0.0","16.0","22.4","13.5","20.8","13.0"
"ASN00086282","2025-03-03","0.0","15.8","21.4","10.3","17.7","10.5"
"ASN00086282","2025-03-04","0.0","24.9","33.6","10.5","17.5","8.6"
"ASN00086282","2025-03-05","0.0","22.7","35.8","16.4","25.0","14.7"
"ASN00086282","2025-03-06","0.2","18.8","25.1","16.6","15.1","11.4"
"ASN00086282","2025-03-07","0.0","21.9","30.2","14.0","11.4","6.6"
"ASN00086282","2025-03-08","0.0","25.3","33.8","12.9","18.9","8.4"
"ASN00086282","2025-03-09","0.0","27.8","35.4","16.3","25.5","15.8"
"ASN00086282","2025-03-10","0.0","25.6","33.4","21.9","16.4","9.5"
"ASN00086282","2025-03-11","0.0","25.2","33.4","18.9","10.9","5.9"
"ASN00086282","2025-03-12","0.0","23.3","36.4","18.1","26.0","13.4"
"ASN00086282","2025-03-13","0.2","18.9","25.4","17.2","13.3","7.1"
"ASN00086282","2025-03-14","0.0","22.1","29.8","14.0","13.5","5.7"
"ASN00086282","2025-03-15","0.0","28.3","38.7","16.4","21.4","9.3"
"ASN00086282","2025-03-16","3.8","13.1","21.6","19.0","23.7","14.0"
"ASN00086282","2025-03-17","5.0","14.9","19.0","9.3","19.9","12.8"
"ASN00086282","2025-03-18","0.0","17.1","26.7","9.0","14.7","5.3"
"ASN00086282","2025-03-19","0.0","25.7","33.3","9.4","18.7","10.6"
"ASN00086282","2025-03-20","0.0","19.6","28.7","16.7","28.5","19.6"
"ASN00086282","2025-03-21","9.8","14.2","18.6","14.2","13.4","9.2"
"ASN00086282","2025-03-22","1.0","14.6","21.6","9.3","13.3","5.8"
"ASN00086282","2025-03-23","0.0","18.4","23.4","9.7","11.4","6.2"
"ASN00086282","2025-03-24","0.0","15.7","20.9","14.9","15.5","8.4"
"ASN00086282","2025-03-25","0.0","18.5","23.7","11.3","11.1","6.3"
"ASN00086282","2025-03-26","0.0","17.6","20.9","14.5","13.6","7.9"
"ASN00086282","2025-03-27","0.0","17.9","22.6","15.5","10.8","7.6"
"ASN00086282","2025-03-28","0.0","23.3","31.2","12.9","26.8","12.1"
"ASN00086282","2025-03-29","2.8","17.4","20.7","18.1","18.0","13.7"
"ASN00086282","2025-03-30","0.8","16.7","21.5","15.4","24.5","18.3"
"ASN00086282","2025-03-31","0.0","16.1","21.7","13.5","21.7","16.9"
"ASN00086282","2025-04-01","0.0","15.9","24.5","11.2","13.8","10.6"
"ASN00086282","2025-04-02","0.0","16.9","25.3","9.0","13.7","5.7"
"ASN00086282","2025-04-03","0.0","14.7","21.9","9.2","16.9","9.9"
"ASN00086282","2025-04-04","4.4","13.9","17.7","10.0","14.4","10.6"
"ASN00086282","2025-04-05","0.2","11.9","18.9","9.3","19.0","11.2"
"ASN00086282","2025-04-06","0.0","15.2","22.9","4.7","26.2","13.2"
"ASN00086282","2025-04-07","0.6","13.7","18.4","10.5","19.2","12.2"
"ASN00086282","2025-04-08","0.0","12.6","19.1","7.9","13.6","6.1"
"ASN00086282","2025-04-09","0.0","16.8","23.4","6.4","11.0","3.8"
"ASN00086282","2025-04-10","0.0","21.2","28.0","12.8","17.8","10.7"
"ASN00086282","2025-04-11","0.0","15.6","21.9","13.9","20.4","7.1"
"ASN00086282","2025-04-12","0.0","24.4","31.0","10.1","16.9","7.5"
"ASN00086282","2025-04-13","0.0","23.7","32.4","16.7","22.9","16.1"
"ASN00086282","2025-04-14","0.0","15.9","21.7","15.2","14.0","7.9"
"ASN00086282","2025-04-15","0.0","20.8","28.4","10.1","13.3","6.4"
"ASN00086282","2025-04-16","0.0","21.2","28.8","14.4","21.7","13.4"
"ASN00086282","2025-04-17","0.0","22.8","30.3","14.5","12.4","5.1"
"ASN00086282","2025-04-18","0.2","22.1","31.3","16.6","25.7","13.3"
"ASN00086282","2025-04-19","0.0","23.4","30.6","15.8","27.9","17.9"
"ASN00086282","2025-04-20","0.0","17.7","25.3","18.9","18.1","12.8"
"ASN00086282","2025-04-21","0.0","15.8","22.2","12.3","21.5","12.2"
"ASN00086282","2025-04-22","2.6","14.7","18.6","12.3","15.3","12.4"
"ASN00086282","2025-04-23","0.0","17.7","23.4","10.5","10.7","5.9"
"ASN00086282","2025-04-24","0.0","22.1","27.0","13.2","24.1","15.7"
"ASN00086282","2025-04-25","0.0","17.4","24.9","14.8","20.5","12.3"
"ASN00086282","2025-04-26","7.8","16.0","17.7","14.4","15.0","7.6"
"ASN00086282","2025-04-27","0.4","13.2","16.5","15.0","14.8","10.3"
"ASN00086282","2025-04-28","0.0","14.6","18.0","10.0","11.0","7.2"
"ASN00086282","2025-04-29","16.4","13.0","16.8","12.1","20.0","13.3"
"ASN00086282","2025-04-30","4.4","12.2","18.6","8.0","17.3","11.2"
"ASN00086282","2025-05-01","0.0","11.5","18.0","5.5","10.3","6.0"
"ASN00086282","2025-05-02","0.0","13.3","20.8","6.1","11.7","5.2"
"ASN00086282","2025-05-03","0.0","15.9","21.5","5.6","17.8","13.0"
"ASN00086282","2025-05-04","0.0","17.7","23.1","8.8","24.5","19.6"
"ASN00086282","2025-05-05","0.0","20.3","24.8","14.1","26.4","22.5"
"ASN00086282","2025-05-06","0.0","19.8","26.5","16.0","25.7","19.6"
"ASN00086282","2025-05-07","0.0","12.2","21.0","13.9","24.8","16.5"
"ASN00086282","2025-05-08","1.0","11.9","17.3","6.0","16.7","10.4"
"ASN00086282","2025-05-09","0.0","11.1","18.4","6.3","6.4","4.4"
"ASN00086282","2025-05-10","0.0","13.0","20.1","5.5","7.4","4.4"
"ASN00086282","2025-05-11","0.0","16.3","23.3","7.1","18.6","12.0"
"ASN00086282","2025-05-12","0.0","13.4","21.7","8.4","12.5","7.8"
"ASN00086282","2025-05-13","0.0","15.0","22.4","7.6","8.9","3.9"
"ASN00086282","2025-05-14","0.0","13.0","20.2","9.6","11.4","6.5"
"ASN00086282","2025-05-15","0.0","11.2","17.9","7.0","8.1","4.4"
"ASN00086282","2025-05-16","0.0","13.3","17.3","6.0","11.8","5.7"
"ASN00086282","2025-05-17","1.2","9.2","12.7","8.3","16.3","10.9"
"ASN00086282","2025-05-18","17.4","7.2","13.7","6.6","17.7","10.8"
"ASN00086282","2025-05-19","0.0","7.5","14.0","0.0","11.1","4.2"
"ASN00086282","2025-05-20","0.0","8.7","18.0","2.5","12.1","6.9"
"ASN00086282","2025-05-21","0.0","9.3","15.8","1.4","7.9","4.9"
"ASN00086282","2025-05-22","0.0","13.3","15.2","4.1","12.5","7.3"
"ASN00086282","2025-05-23","0.0","14.1","16.8","8.9","13.6","6.3"
"ASN00086282","2025-05-24","0.6","13.8","18.3","10.9","25.6","15.2"
"ASN00086282","2025-05-25","0.0","14.3","18.4","8.9","29.2","19.8"
"ASN00086282","2025-05-26","0.0","13.4","20.2","10.9","33.1","27.4"
"ASN00086282","2025-05-27","0.0","11.7","15.2","7.2","23.9","16.9"
"ASN00086282","2025-05-28","1.4","11.7","15.1","10.0","23.5","17.3"
"ASN00086282","2025-05-29","2.2","12.0","16.1","10.2","16.0","10.0"
"ASN00086282","2025-05-30","0.0","11.9","15.5","9.0","12.6","8.8"
"ASN00086282","2025-05-31","0.0","10.2","16.2","8.6","6.7","4.4"
"ASN00086282","2025-06-01","0.0","13.0","18.1","4.9","22.0","17.0"
"ASN00086282","2025-06-02","0.0","13.5","20.0","10.0","19.6","15.7"
"ASN00086282","2025-06-03","4.6","8.5","13.2","9.8","22.4","13.4"
"ASN00086282","2025-06-04","6.6","8.0","12.8","5.7","23.6","12.4"
"ASN00086282","2025-06-05","0.0","10.9","15.2","3.6","22.1","10.3"
"ASN00086282","2025-06-06","0.0","10.6","14.5","8.0","31.5","27.3"
"ASN00086282","2025-06-07","0.8","9.3","15.1","8.8","22.6","18.6"
"ASN00086282","2025-06-08","7.0","9.3","11.2","6.4","19.1","14.4"
"ASN00086282","2025-06-09","5.0","9.9","13.3","7.5","20.5","13.3"
"ASN00086282","2025-06-10","3.2","9.3","14.7","5.9","13.2","8.0"
"ASN00086282","2025-06-11","0.0","8.8","14.8","4.7","7.4","5.1"
"ASN00086282","2025-06-12","0.6","7.3","14.8","5.1","10.1","4.6"
"ASN00086282","2025-06-13","0.0","8.2","14.8","2.6","7.9","4.0"
"ASN00086282","2025-06-14","0.0","9.1","10.7","3.4","27.0","16.9"
"ASN00086282","2025-06-15","0.0","9.8","12.3","6.4","23.2","17.0"
"ASN00086282","2025-06-16","0.0","10.4","13.6","8.2","31.5","23.3"
"ASN00086282","2025-06-17","0.6","8.5","12.3","8.3","25.0","17.7"
"ASN00086282","2025-06-18","0.6","7.9","11.9","4.7","10.7","7.7"
"ASN00086282","2025-06-19","0.0","8.3","13.0","3.4","16.9","14.5"
"ASN00086282","2025-06-20","0.0","9.6","16.5","5.8","15.7","11.7"
"ASN00086282","2025-06-21","0.0","8.0","12.4","5.3","18.2","14.3"
"ASN00086282","2025-06-22","0.0","12.0","14.8","3.3","31.5","21.8"
"ASN00086282","2025-06-23","0.0","14.2","18.3","8.8","34.9","29.3"
"ASN00086282","2025-06-24","2.4","9.6","13.2","9.7","40.9","27.0"
"ASN00086282","2025-06-25","2.2","6.7","10.7","5.8","28.3","19.7"
"ASN00086282","2025-06-26","4.8","8.4","12.6","4.5","13.9","8.6"
"ASN00086282","2025-06-27","0.0","10.0","14.0","4.2","6.9","3.9"
"ASN00086282","2025-06-28","0.0","9.8","13.4","5.2","11.7","5.2"
"ASN00086282","2025-06-29","0.0","9.6","13.2","6.7","11.1","7.3"
"ASN00086282","2025-06-30","0.6","8.3","12.6","7.7","13.2","8.3"
"ASN00086282","2025-07-01","2.2","9.1","12.5","4.2","17.5","11.7"
"ASN00086282","2025-07-02","0.6","8.9","10.0","5.5","15.3","11.6"
"ASN00086282","2025-07-03","7.4","8.7","14.0","6.9","12.4","6.9"
"ASN00086282","2025-07-04","0.0","11.2","15.3","4.5","23.4","13.6"
"ASN00086282","2025-07-05","0.0","12.5","16.3","8.5","27.6","21.8"
"ASN00086282","2025-07-06","0.0","9.9","15.4","8.5","28.7","11.1"
"ASN00086282","2025-07-07","0.0","11.8","17.4","4.7","17.1","5.8"
"ASN00086282","2025-07-08","0.0","9.3","14.9","8.3","44.6","25.8"
"ASN00086282","2025-07-09","0.0","9.1","11.8","5.0","27.6","20.9"
"ASN00086282","2025-07-10","2.2","9.4","12.1","6.9","27.4","17.7"
"ASN00086282","2025-07-11","0.8","10.7","16.8","7.1","22.9","15.2"
"ASN00086282","2025-07-12","1.4","12.4","16.3","5.8","17.5","10.2"
"ASN00086282","2025-07-13","0.0","9.8","15.1","9.7","29.7","21.9"
"ASN00086282","2025-07-14","1.6","9.8","14.5","4.8","17.5","12.1"
"ASN00086282","2025-07-15","0.2","8.8","14.6","5.7","18.6","11.6"
"ASN00086282","2025-07-16","0.0","10.4","13.8","5.2","19.0","14.3"
"ASN00086282","2025-07-17","0.0","8.3","15.5","8.0","22.7","13.8"
"ASN00086282","2025-07-18","0.8","9.6","15.7","3.9","13.8","7.5"
"ASN00086282","2025-07-19","0.0","8.7","14.0","5.0","32.4","20.2"
"ASN00086282","2025-07-20","0.0","8.7","14.3","3.5","13.2","9.3"
"ASN00086282","2025-07-21","0.0","13.0","15.1","3.5","29.3","20.9"
"ASN00086282","2025-07-22","0.0","9.6","13.7","9.5","37.7","26.1"
"ASN00086282","2025-07-23","","7.8","12.4","6.3","24.1","15.7"
"ASN00086282","2025-07-24","6.8","9.8","16.0","4.6","17.5","10.0"
"ASN00086282","2025-07-25","0.0","9.6","11.8","6.6","41.6","23.3"
"ASN00086282","2025-07-26","1.4","10.4","11.7","8.1","41.0","25.0"
"ASN00086282","2025-07-27","1.4","11.0","14.2","7.8","18.1","12.2"
"ASN00086282","2025-07-28","1.2","9.4","14.7","9.1","24.1","16.6"
"ASN00086282","2025-07-29","0.0","8.2","13.7","4.9","11.0","6.9"
"ASN00086282","2025-07-30","0.2","8.1","13.4","3.0","15.5","8.2"
"ASN00086282","2025-07-31","0.0","7.6","13.1","3.8","14.5","7.4"
"ASN00086282","2025-08-01","","8.4","12.7","1.4","8.1","5.8"
"ASN00086282","2025-08-02","0.0","7.2","13.1","5.2","7.8","5.3"
"ASN00086282","2025-08-03","0.0","12.4","19.3","2.4","14.8","5.6"
"ASN00086282","2025-08-04","0.0","13.3","18.1","6.2","31.4","23.9"
"ASN00086282","2025-08-05","0.8","12.3","16.3","7.1","29.3","15.0"
"ASN00086282","2025-08-06","0.2","7.8","13.7","8.2","20.2","13.2"
"ASN00086282","2025-08-07","0.0","8.6","12.6","2.4","11.0","6.3"
"ASN00086282","2025-08-08","0.0","8.8","13.9","4.6","11.0","6.1"
"ASN00086282","2025-08-09","0.0","8.6","17.1","3.4","9.4","5.1"
"ASN00086282","2025-08-10","0.0","9.9","18.6","1.0","8.4","4.4"
"ASN00086282","2025-08-11","0.0","11.2","17.9","2.4","15.3","9.8"
"ASN00086282","2025-08-12","0.0","9.8","13.7","4.6","24.3","17.1"
"ASN00086282","2025-08-13","8.4","8.7","14.9","5.0","14.7","8.3"
"ASN00086282","2025-08-14","0.0","11.8","18.1","3.1","21.0","9.5"
"ASN00086282","2025-08-15","0.0","8.8","14.1","7.0","33.9","21.0"
"ASN00086282","2025-08-16","3.2","7.1","12.3","5.3","18.3","12.2"
"ASN00086282","2025-08-17","","8.8","12.7","2.5","13.8","8.6"
"ASN00086282","2025-08-18","","6.2","11.3","4.0","15.0","7.5"
"ASN00086282","2025-08-19","0.2","8.3","16.5","0.2","13.9","6.4"
"ASN00086282","2025-08-20","0.0","10.2","18.3","0.7","10.3","6.4"
"ASN00086282","2025-08-21","0.0","14.7","20.8","3.2","10.5","6.5"
"ASN00086282","2025-08-22","0.0","13.0","19.0","8.0","17.3","13.9"
"ASN00086282","2025-08-23","0.4","8.7","14.9","6.1","14.9","9.4"
"ASN00086282","2025-08-24","0.0","8.1","14.8","2.4","10.2","6.0"
"ASN00086282","2025-08-25","0.0","","17.7","1.7","28.4","13.6"
"ASN00086282","2025-08-26","0.0","","15.3","10.5","42.1","30.1"
"ASN00086282","2025-08-27","5.2","","16.7","8.7","28.6","21.1"
"ASN00086282","2025-08-28","0.2","","16.0","7.0","28.6","19.9"
"ASN00086282","2025-08-29","0.0","","14.3","7.4","36.5","22.6"
"ASN00086282","2025-08-30","13.4","","12.6","4.8","35.0","22.2"
"ASN00086282","2025-08-31","1.0","","16.9","5.6","18.8","12.5"
"ASN00086282","2025-09-01","0.2","","16.5","6.3","14.3","9.1"
"ASN00086282","2025-09-02","0.0","","17.1","7.6","25.6","15.8"
"ASN00086282","2025-09-03","0.0","","18.5","9.0","22.9","16.9"
"ASN00086282","2025-09-04","0.4","","15.4","8.1","23.9","14.1"
"ASN00086282","2025-09-05","1.2","","14.7","1.3","11.0","5.9"
"ASN00086282","2025-09-06","0.0","","20.3","1.0","29.7","20.4"
"ASN00086282","2025-09-07","0.2","","17.8","13.3","40.9","31.5"
"ASN00086282","2025-09-08","2.6","","19.8","10.9","24.7","16.8"
"ASN00086282","2025-09-09","0.0","","18.1","8.3","16.7","8.9"
"ASN00086282","2025-09-10","0.4","","12.6","4.9","25.4","13.8"
"ASN00086282","2025-09-11","2.2","","14.8","7.4","19.6","12.7"
"ASN00086282","2025-09-12","2.2","","16.6","5.6","18.8","12.7"
"ASN00086282","2025-09-13","0.6","","18.9","9.5","11.9","7.6"
"ASN00086282","2025-09-14","0.0","","21.1","7.9","24.8","16.7"
"ASN00086282","2025-09-15","0.0","","24.2","10.7","43.0","30.6"
"ASN00086282","2025-09-16","0.0","","19.3","13.7","27.1","17.4"
"ASN00086282","2025-09-17","0.0","","15.8","7.7","21.0","14.0"
"ASN00086282","2025-09-18","0.0","","19.6","4.9","25.2","17.4"
"ASN00086282","2025-09-19","0.0","","22.6","11.5","33.7","26.3"
"ASN00086282","2025-09-20","0.2","","15.5","6.8","23.6","17.6"
"ASN00086282","2025-09-21","0.2","","16.3","8.0","20.3","16.9"
"ASN00086282","2025-09-22","2.6","","14.7","6.0","23.4","16.2"
"ASN00086282","2025-09-23","0.6","","18.0","6.3","19.1","12.7"
"ASN00086282","2025-09-24","0.0","","18.4","11.6","22.9","13.6"
"ASN00086282","2025-09-25","1.8","","16.7","9.9","23.0","14.3"
"ASN00086282","2025-09-26","0.0","","24.2","11.8","24.2","17.0"
"ASN00086282","2025-09-27","0.0","","19.4","6.4","23.0","12.9"
"ASN00086282","2025-09-28","0.0","","16.7","6.7","12.6","7.9"
"ASN00086282","2025-09-29","0.0","","22.5","4.7","22.1","14.1"
"ASN00086282","2025-09-30","0.6","","22.5","12.5","33.8","18.3"
"ASN00086282","2025-10-01","0.6","","18.5","8.0","26.2","16.7"
"ASN00086282","2025-10-02","1.4","","16.5","6.9","30.1","21.2"
"ASN00086282","2025-10-03","0.2","","19.8","9.8","27.2","15.6"
"ASN00086282","2025-10-04","0.0","","25.5","6.8","17.3","9.3"
"ASN00086282","2025-10-05","0.0","","26.5","14.8","32.0","22.8"
"ASN00086282","2025-10-06","2.0","","16.7","10.5","23.9","14.6"
"ASN00086282","2025-10-07","0.0","","19.4","5.9","18.2","10.4"
"ASN00086282","2025-10-08","0.0","","24.1","7.6","23.1","13.4"
"ASN00086282","2025-10-09","0.0","","22.0","9.4","30.1","15.3"
"ASN00086282","2025-10-10","0.0","","22.9","10.8","29.9","19.3"
"ASN00086282","2025-10-11","0.0","","22.9","9.8","26.0","14.1"
"ASN00086282","2025-10-12","0.0","","20.1","8.5","22.6","13.0"
"ASN00086282","2025-10-13","5.6","","17.7","4.1","11.0","6.0"
"ASN00086282","2025-10-14","0.0","","21.5","4.7","17.9","10.1"
"ASN00086282","2025-10-15","0.0","","24.7","4.8","14.8","5.6"
"ASN00086282","2025-10-16","0.0","","30.8","7.6","29.2","20.5"
"ASN00086282","2025-10-17","0.2","","21.2","12.0","23.5","12.5"
"ASN00086282","2025-10-18","0.0","","21.5","5.9","15.5","8.6"
"ASN00086282","2025-10-19","0.0","","28.1","13.1","33.1","20.8"
"ASN00086282","2025-10-20","4.6","","18.7","12.0","14.4","8.1"
"ASN00086282","2025-10-21","1.4","","24.4","7.4","24.0","7.3"
"ASN00086282","2025-10-22","0.6","","21.6","12.2","45.7","26.7"
"ASN00086282","2025-10-23","1.8","","18.2","9.4","15.8","10.3"
"ASN00086282","2025-10-24","0.0","","18.0","7.5","13.0","7.6"
"ASN00086282","2025-10-25","0.0","","17.2","4.8","7.6","3.9"
"ASN00086282","2025-10-26","9.4","","18.7","12.0","25.5","13.5"
"ASN00086282","2025-10-27","14.8","","13.8","8.7","26.5","19.2"
"ASN00086282","2025-10-28","0.0","","18.1","2.1","15.2","9.5"
"ASN00086282","2025-10-29","0.0","","21.6","6.0","13.1","6.6"
"ASN00086282","2025-10-30","0.0","","25.2","6.6","16.5","7.1"
"ASN00086282","2025-10-31","0.0","","20.1","13.2","20.2","11.4"
"ASN00086282","2025-11-01","2.0","","22.7","10.2","11.0","6.7"
"ASN00086282","2025-11-02","0.2","","32.5","11.3","25.6","14.7"
"ASN00086282","2025-11-03","12.6","","14.9","11.8","15.8","6.8"
"ASN00086282","2025-11-04","19.6","","17.8","8.6","25.1","12.6"
"ASN00086282","2025-11-05","0.6","","20.3","9.6","23.8","16.0"
"ASN00086282","2025-11-06","0.0","","25.4","7.4","22.2","10.8"
"ASN00086282","2025-11-07","1.6","","26.9","13.4","25.6","12.6"
"ASN00086282","2025-11-08","3.6","","11.7","9.9","26.1","19.5"
"ASN00086282","2025-11-09","5.2","","15.7","8.4","20.3","13.4"
"ASN00086282","2025-11-10","1.2","","17.7","9.3","17.1","10.3"
"ASN00086282","2025-11-11","9.8","","14.4","7.1","22.5","15.0"
"ASN00086282","2025-11-12","2.6","","20.8","4.1","17.9","11.6"
"ASN00086282","2025-11-13","0.2","","24.4","8.8","26.2","17.0"
"ASN00086282","2025-11-14","0.0","","18.9","10.6","12.1","7.7"
"ASN00086282","2025-11-15","2.0","","23.9","10.5","13.2","6.6"
"ASN00086282","2025-11-16","0.2","","20.1","12.1","24.3","11.2"
"ASN00086282","2025-11-17","7.8","","16.9","9.6","24.7","17.2"
"ASN00086282","2025-11-18","0.0","","23.7","10.9","24.3","16.0"
"ASN00086282","2025-11-19","2.6","","22.4","10.1","20.6","10.5"
"ASN00086282","2025-11-20","0.2","","16.3","8.6","18.2","11.8"
"ASN00086282","2025-11-21","0.6","","17.8","7.5","19.8","12.6"
"ASN00086282","2025-11-22","0.0","","25.5","8.6","18.0","8.1"
"ASN00086282","2025-11-23","17.8","","17.7","12.1","14.9","11.1"
"ASN00086282","2025-11-24","0.0","","28.2","13.0","23.6","7.0"
"ASN00086282","2025-11-25","0.8","","26.7","16.2","28.8","13.5"
"ASN00086282","2025-11-26","0.0","","21.9","12.9","34.4","18.1"
"ASN00086282","2025-11-27","2.8","","20.5","11.2","22.3","15.5"
"ASN00086282","2025-11-28","0.0","","23.7","8.2","16.3","7.9"
"ASN00086282","2025-11-29","22.0","","18.3","12.3","21.3","12.7"
"ASN00086282","2025-11-30","3.4","","16.6","10.3","23.5","13.6"
"ASN00086282","2025-12-01","9.0","","15.8","8.6","24.2","17.4"
"ASN00086282","2025-12-02","1.8","","18.1","8.1","19.0","11.7"
"ASN00086282","2025-12-03","0.2","","29.5","10.0","19.0","13.7"
"ASN00086282","2025-12-04","0.0","","34.1","17.5","28.0","19.4"
"ASN00086282","2025-12-05","0.0","","25.2","11.6","13.8","6.8"
"ASN00086282","2025-12-06","0.2","","18.9","11.7","22.7","9.8"
"ASN00086282","2025-12-07","5.2","","20.2","6.3","15.7","11.4"
"ASN00086282","2025-12-08","0.0","","28.5","9.3","18.2","12.3"
"ASN00086282","2025-12-09","0.0","","21.1","15.6","15.5","10.2"
"ASN00086282","2025-12-10","0.0","","19.4","8.0","14.3","7.8"
"ASN00086282","2025-12-11","0.0","","22.8","8.2","15.3","10.9"
"ASN00086282","2025-12-12","0.0","","32.1","10.1","26.7","11.2"
"ASN00086282","2025-12-13","0.0","","30.5","19.3","27.6","13.6"
"ASN00086282","2025-12-14","1.6","","21.2","10.9","27.2","18.6"
"ASN00086282","2025-12-15","0.0","","17.5","8.8","20.9","16.4"
"ASN00086282","2025-12-16","0.0","","20.0","10.8","14.7","10.0"
"ASN00086282","2025-12-17","0.0","","33.1","9.2","16.0","7.9"
"ASN00086282","2025-12-18","0.0","","38.2","14.1","24.0","10.8"
"ASN00086282","2025-12-19","0.0","","33.9","20.5","17.6","9.1"
"ASN00086282","2025-12-20","0.0","","22.7","14.8","15.7","9.4"
"ASN00086282","2025-12-21","0.0","","19.6","13.7","19.1","9.8"
"ASN00086282","2025-12-22","13.8","","21.2","9.8","17.5","11.2"
"ASN00086282","2025-12-23","0.0","","21.7","10.9","19.5","11.9"
"ASN00086282","2025-12-24","0.0","","20.7","10.0","25.3","16.9"
"ASN00086282","2025-12-25","0.0","","18.9","9.4","26.5","20.0"
"ASN00086282","2025-12-26","0.0","","17.5","9.4","22.5","18.2"
"ASN00086282","2025-12-27","0.0","","22.1","11.3","16.2","10.2"
"ASN00086282","2025-12-28","0.0","","29.7","8.6","13.0","6.8"
"ASN00086282","2025-12-29","0.0","","34.9","12.1","15.4","7.5"
"ASN00086282","2025-12-30","0.0","","34.4","19.8","22.7","13.8"
"ASN00086282","2025-12-31","0.2","","18.1","13.0","25.6","20.8"
"ASN00086282","2026-01-01","0.2","","21.7","13.6","19.3","15.5"
"ASN00086282","2026-01-02","0.0","","27.0","13.2","10.3","8.2"
"ASN00086282","2026-01-03","0.0","","33.4","13.3","24.5","11.8"
"ASN00086282","2026-01-04","0.0","","22.6","15.9","15.9","13.2"
"ASN00086282","2026-01-05","0.0","","23.5","12.8","16.1","10.2"
"ASN00086282","2026-01-06","0.0","","33.3","11.5","12.1","6.5"
"ASN00086282","2026-01-07","0.0","","41.9","16.3","25.7","14.7"
"ASN00086282","2026-01-08","0.0","","36.5","21.1","18.6","9.0"
"ASN00086282","2026-01-09","0.0","","44.4","17.2","35.9","16.4"
"ASN00086282","2026-01-10","0.0","","26.2","16.8","27.3","17.1"
"ASN00086282","2026-01-11","0.0","","20.1","10.4","20.6","16.3"
"ASN00086282","2026-01-12","0.0","","23.9","9.4","16.9","9.4"
"ASN00086282","2026-01-13","0.0","","20.6","14.9","17.2","13.4"
"ASN00086282","2026-01-14","0.0","","25.7","16.1","18.7","13.9"
"ASN00086282","2026-01-15","0.0","","25.2","14.3","25.1","14.4"
"ASN00086282","2026-01-16","0.0","","26.2","16.6","27.6","21.7"
"ASN00086282","2026-01-17","0.0","","29.3","15.3","18.9","11.1"
"ASN00086282","2026-01-18","0.0","","29.4","12.7","13.5","6.8"
"ASN00086282","2026-01-19","0.0","","31.9","14.8","25.2","13.2"
"ASN00086282","2026-01-20","0.0","","28.9","16.1","16.3","10.3"
"ASN00086282","2026-01-21","0.0","","25.0","15.6","22.8","16.3"
"ASN00086282","2026-01-22","0.8","","21.3","11.3","22.4","17.2"
"ASN00086282","2026-01-23","0.0","","27.7","8.6","17.0","6.7"
"ASN00086282","2026-01-24","0.0","","39.8","12.3","19.6","8.8"
"ASN00086282","2026-01-25","0.0","","25.6","17.4","15.2","9.2"
"ASN00086282","2026-01-26","0.0","","32.8","12.9","12.0","8.3"
"ASN00086282","2026-01-27","0.0","","44.1","13.4","25.5","13.2"
"ASN00086282","2026-01-28","0.0","","26.8","19.4","19.1","12.2"
"ASN00086282","2026-01-29","0.0","","26.5","16.0","14.8","9.8"
"ASN00086282","2026-01-30","0.0","","31.8","18.0","15.9","7.7"
